product_basket,family,SF_type,orders_count,ship_to_count,ship_to_total,ship_to_perc,running_perc
PPE,HEAD & FACE PROTECTION,SMB,3,109,1709,0.06377998829724986,0.8853130485664131
PPE,HEAD & FACE PROTECTION,SMB,4,83,1709,0.04856641310708017,0.9338794616734933
PPE,HEAD & FACE PROTECTION,SMB,5,35,1709,0.02047981275599766,0.954359274429491
PPE,HEAD & FACE PROTECTION,SMB,6,24,1709,0.014043300175541252,0.9684025746050322
PPE,HEAD & FACE PROTECTION,SMB,7,16,1709,0.009362200117027502,0.9777647747220597
PPE,HEAD & FACE PROTECTION,SMB,8,11,1709,0.006436512580456407,0.9842012873025161
PPE,HEAD & FACE PROTECTION,SMB,9,12,1709,0.007021650087770626,0.9912229373902868
PPE,HEAD & FACE PROTECTION,SMB,10,4,1709,0.0023405500292568754,0.9935634874195437
PPE,HEAD & FACE PROTECTION,SMB,11,5,1709,0.002925687536571094,0.9964891749561148
PPE,HEAD & FACE PROTECTION,SMB,12,1,1709,0.0005851375073142189,0.997074312463429
PPE,HEAD & FACE PROTECTION,SMB,13,1,1709,0.0005851375073142189,0.9976594499707433
PPE,HEAD & FACE PROTECTION,SMB,14,1,1709,0.0005851375073142189,0.9982445874780576
PPE,HEAD & FACE PROTECTION,SMB,15,2,1709,0.0011702750146284377,0.999414862492686
PPE,HEAD & FACE PROTECTION,SMB,18,1,1709,0.0005851375073142189,1.0000000000000002
PPE,HEARING PROTECTION,CORP,1,501,850,0.5894117647058823,0.5894117647058823
PPE,HEARING PROTECTION,CORP,2,128,850,0.15058823529411763,0.74
PPE,HEARING PROTECTION,CORP,3,69,850,0.0811764705882353,0.8211764705882353
PPE,HEARING PROTECTION,CORP,4,45,850,0.052941176470588235,0.8741176470588236
PPE,HEARING PROTECTION,CORP,5,18,850,0.021176470588235293,0.8952941176470588
PPE,HEARING PROTECTION,CORP,6,13,850,0.015294117647058824,0.9105882352941176
PPE,HEARING PROTECTION,CORP,7,12,850,0.01411764705882353,0.9247058823529412
PPE,HEARING PROTECTION,CORP,8,7,850,0.00823529411764706,0.9329411764705882
PPE,HEARING PROTECTION,CORP,9,11,850,0.012941176470588235,0.9458823529411764
PPE,HEARING PROTECTION,CORP,10,12,850,0.01411764705882353,0.96
PPE,HEARING PROTECTION,CORP,11,2,850,0.002352941176470588,0.9623529411764705
PPE,HEARING PROTECTION,CORP,12,6,850,0.007058823529411765,0.9694117647058823
PPE,HEARING PROTECTION,CORP,13,6,850,0.007058823529411765,0.9764705882352941
PPE,HEARING PROTECTION,CORP,14,3,850,0.0035294117647058825,0.98
PPE,HEARING PROTECTION,CORP,15,2,850,0.002352941176470588,0.9823529411764705
PPE,HEARING PROTECTION,CORP,16,5,850,0.0058823529411764705,0.988235294117647
PPE,HEARING PROTECTION,CORP,17,2,850,0.002352941176470588,0.9905882352941175
PPE,HEARING PROTECTION,CORP,18,1,850,0.001176470588235294,0.9917647058823529
PPE,HEARING PROTECTION,CORP,20,1,850,0.001176470588235294,0.9929411764705882
PPE,HEARING PROTECTION,CORP,21,3,850,0.0035294117647058825,0.9964705882352941
PPE,HEARING PROTECTION,CORP,25,1,850,0.001176470588235294,0.9976470588235294
PPE,HEARING PROTECTION,CORP,33,1,850,0.001176470588235294,0.9988235294117648
PPE,HEARING PROTECTION,CORP,36,1,850,0.001176470588235294,1.0
PPE,HEARING PROTECTION,SMB,1,1543,2941,0.5246514790887453,0.5246514790887453
PPE,HEARING PROTECTION,SMB,2,507,2941,0.17239034342060525,0.6970418225093505
PPE,HEARING PROTECTION,SMB,3,263,2941,0.08942536552193131,0.7864671880312819
PPE,HEARING PROTECTION,SMB,4,151,2941,0.05134308058483509,0.837810268616117
PPE,HEARING PROTECTION,SMB,5,110,2941,0.03740224413464808,0.8752125127507651
PPE,HEARING PROTECTION,SMB,6,63,2941,0.021421285277116626,0.8966337980278817
PPE,HEARING PROTECTION,SMB,7,53,2941,0.018021081264875893,0.9146548792927576
PPE,HEARING PROTECTION,SMB,8,57,2941,0.019381162869772185,0.9340360421625298
PPE,HEARING PROTECTION,SMB,9,35,2941,0.011900714042842571,0.9459367562053723
PPE,HEARING PROTECTION,SMB,10,32,2941,0.01088065283917035,0.9568174090445427
PPE,HEARING PROTECTION,SMB,11,25,2941,0.008500510030601836,0.9653179190751445
PPE,HEARING PROTECTION,SMB,12,11,2941,0.003740224413464808,0.9690581434886093
PPE,HEARING PROTECTION,SMB,13,16,2941,0.005440326419585175,0.9744984699081944
PPE,HEARING PROTECTION,SMB,14,8,2941,0.0027201632097925877,0.9772186331179871
PPE,HEARING PROTECTION,SMB,15,9,2941,0.003060183611016661,0.9802788167290037
PPE,HEARING PROTECTION,SMB,16,10,2941,0.0034002040122407345,0.9836790207412445
PPE,HEARING PROTECTION,SMB,17,5,2941,0.0017001020061203672,0.9853791227473648
PPE,HEARING PROTECTION,SMB,18,5,2941,0.0017001020061203672,0.9870792247534852
PPE,HEARING PROTECTION,SMB,19,6,2941,0.002040122407344441,0.9891193471608296
PPE,HEARING PROTECTION,SMB,20,4,2941,0.0013600816048962938,0.9904794287657259
PPE,HEARING PROTECTION,SMB,21,4,2941,0.0013600816048962938,0.9918395103706222
PPE,HEARING PROTECTION,SMB,22,7,2941,0.0023801428085685142,0.9942196531791907
PPE,HEARING PROTECTION,SMB,23,2,2941,0.0006800408024481469,0.9948996939816388
PPE,HEARING PROTECTION,SMB,24,2,2941,0.0006800408024481469,0.9955797347840869
PPE,HEARING PROTECTION,SMB,25,2,2941,0.0006800408024481469,0.996259775586535
PPE,HEARING PROTECTION,SMB,26,3,2941,0.0010200612036722204,0.9972798367902073
PPE,HEARING PROTECTION,SMB,27,2,2941,0.0006800408024481469,0.9979598775926554
PPE,HEARING PROTECTION,SMB,29,1,2941,0.00034002040122407346,0.9982998979938794
PPE,HEARING PROTECTION,SMB,31,2,2941,0.0006800408024481469,0.9989799387963275
PPE,HEARING PROTECTION,SMB,32,2,2941,0.0006800408024481469,0.9996599795987756
PPE,HEARING PROTECTION,SMB,36,1,2941,0.00034002040122407346,0.9999999999999997
PPE,RESPIRATORY PROTECTION,CORP,1,9415,14599,0.6449071854236591,0.6449071854236591
PPE,RESPIRATORY PROTECTION,CORP,2,3010,14599,0.20617850537708063,0.8510856908007397
PPE,RESPIRATORY PROTECTION,CORP,3,1121,14599,0.076786081238441,0.9278717720391807
PPE,RESPIRATORY PROTECTION,CORP,4,483,14599,0.03308445783957805,0.9609562298787587
PPE,RESPIRATORY PROTECTION,CORP,5,220,14599,0.015069525309952736,0.9760257551887115
PPE,RESPIRATORY PROTECTION,CORP,6,120,14599,0.008219741078156038,0.9842454962668675
PPE,RESPIRATORY PROTECTION,CORP,7,79,14599,0.005411329543119392,0.9896568258099869
PPE,RESPIRATORY PROTECTION,CORP,8,52,14599,0.003561887800534283,0.9932187136105212
PPE,RESPIRATORY PROTECTION,CORP,9,28,14599,0.0019179395849030756,0.9951366531954242
PPE,RESPIRATORY PROTECTION,CORP,10,9,14599,0.0006164805808617029,0.9957531337762859
PPE,RESPIRATORY PROTECTION,CORP,11,9,14599,0.0006164805808617029,0.9963696143571477
PPE,RESPIRATORY PROTECTION,CORP,12,13,14599,0.0008904719501335708,0.9972600863072812
PPE,RESPIRATORY PROTECTION,CORP,13,4,14599,0.0002739913692718679,0.9975340776765531
PPE,RESPIRATORY PROTECTION,CORP,14,12,14599,0.0008219741078156038,0.9983560517843687
PPE,RESPIRATORY PROTECTION,CORP,15,2,14599,0.00013699568463593396,0.9984930474690047
PPE,RESPIRATORY PROTECTION,CORP,16,3,14599,0.00020549352695390096,0.9986985409959586
PPE,RESPIRATORY PROTECTION,CORP,17,3,14599,0.00020549352695390096,0.9989040345229124
PPE,RESPIRATORY PROTECTION,CORP,18,2,14599,0.00013699568463593396,0.9990410302075484
PPE,RESPIRATORY PROTECTION,CORP,19,2,14599,0.00013699568463593396,0.9991780258921844
PPE,RESPIRATORY PROTECTION,CORP,20,1,14599,6.849784231796698e-05,0.9992465237345024
PPE,RESPIRATORY PROTECTION,CORP,22,3,14599,0.00020549352695390096,0.9994520172614563
PPE,RESPIRATORY PROTECTION,CORP,23,3,14599,0.00020549352695390096,0.9996575107884101
PPE,RESPIRATORY PROTECTION,CORP,24,2,14599,0.00013699568463593396,0.9997945064730461
PPE,RESPIRATORY PROTECTION,CORP,26,1,14599,6.849784231796698e-05,0.9998630043153641
PPE,RESPIRATORY PROTECTION,CORP,28,1,14599,6.849784231796698e-05,0.9999315021576821
PPE,RESPIRATORY PROTECTION,CORP,29,1,14599,6.849784231796698e-05,1.0
PPE,RESPIRATORY PROTECTION,SMB,1,12287,23066,0.5326888060348565,0.5326888060348565
PPE,RESPIRATORY PROTECTION,SMB,2,5136,23066,0.22266539495361137,0.7553542009884678
PPE,RESPIRATORY PROTECTION,SMB,3,2097,23066,0.09091303216855978,0.8462672331570276
PPE,RESPIRATORY PROTECTION,SMB,4,1154,23066,0.05003034769791034,0.8962975808549379
PPE,RESPIRATORY PROTECTION,SMB,5,738,23066,0.031995144368334345,0.9282927252232723
PPE,RESPIRATORY PROTECTION,SMB,6,459,23066,0.019899419058354288,0.9481921442816266
PPE,RESPIRATORY PROTECTION,SMB,7,319,23066,0.013829879476285441,0.962022023757912
PPE,RESPIRATORY PROTECTION,SMB,8,187,23066,0.008107170727477672,0.9701291944853897
PPE,RESPIRATORY PROTECTION,SMB,9,184,23066,0.007977109165004768,0.9781063036503944
PPE,RESPIRATORY PROTECTION,SMB,10,108,23066,0.004682216249024538,0.982788519899419
PPE,RESPIRATORY PROTECTION,SMB,11,70,23066,0.003034769791034423,0.9858232896904534
PPE,RESPIRATORY PROTECTION,SMB,12,65,23066,0.00281800052024625,0.9886412902106997
PPE,RESPIRATORY PROTECTION,SMB,13,54,23066,0.002341108124512269,0.990982398335212
PPE,RESPIRATORY PROTECTION,SMB,14,42,23066,0.0018208618746206537,0.9928032602098326
PPE,RESPIRATORY PROTECTION,SMB,15,23,23066,0.000997138645625596,0.9938003988554581
PPE,RESPIRATORY PROTECTION,SMB,16,16,23066,0.0006936616665221538,0.9944940605219803
PPE,RESPIRATORY PROTECTION,SMB,17,16,23066,0.0006936616665221538,0.9951877221885025
PPE,RESPIRATORY PROTECTION,SMB,18,22,23066,0.0009537847914679615,0.9961415069799705
PPE,RESPIRATORY PROTECTION,SMB,19,18,23066,0.0007803693748374231,0.9969218763548079
PPE,RESPIRATORY PROTECTION,SMB,20,12,23066,0.0005202462498916154,0.9974421226046996
PPE,RESPIRATORY PROTECTION,SMB,21,9,23066,0.00039018468741871154,0.9978323072921182
PPE,RESPIRATORY PROTECTION,SMB,22,13,23066,0.0005636001040492499,0.9983959073961675
PPE,RESPIRATORY PROTECTION,SMB,23,9,23066,0.00039018468741871154,0.9987860920835862
PPE,RESPIRATORY PROTECTION,SMB,24,3,23066,0.00013006156247290384,0.998916153646059
PPE,RESPIRATORY PROTECTION,SMB,25,7,23066,0.0003034769791034423,0.9992196306251625
PPE,RESPIRATORY PROTECTION,SMB,26,2,23066,8.670770831526923e-05,0.9993063383334778
PPE,RESPIRATORY PROTECTION,SMB,27,3,23066,0.00013006156247290384,0.9994363998959507
PPE,RESPIRATORY PROTECTION,SMB,28,4,23066,0.00017341541663053845,0.9996098153125812
PPE,RESPIRATORY PROTECTION,SMB,29,4,23066,0.00017341541663053845,0.9997832307292117
PPE,RESPIRATORY PROTECTION,SMB,30,1,23066,4.335385415763461e-05,0.9998265845833694
PPE,RESPIRATORY PROTECTION,SMB,31,2,23066,8.670770831526923e-05,0.9999132922916847
PPE,RESPIRATORY PROTECTION,SMB,32,1,23066,4.335385415763461e-05,0.9999566461458423
PPE,RESPIRATORY PROTECTION,SMB,33,1,23066,4.335385415763461e-05,1.0
PPE,SERVICES,CORP,1,9,26,0.34615384615384615,0.34615384615384615
PPE,SERVICES,CORP,3,1,26,0.038461538461538464,0.3846153846153846
PPE,SERVICES,CORP,4,1,26,0.038461538461538464,0.423076923076923
PPE,SERVICES,CORP,8,2,26,0.07692307692307693,0.49999999999999994
PPE,SERVICES,CORP,9,2,26,0.07692307692307693,0.5769230769230769
PPE,SERVICES,CORP,11,1,26,0.038461538461538464,0.6153846153846153
PPE,SERVICES,CORP,14,1,26,0.038461538461538464,0.6538461538461537
PPE,SERVICES,CORP,19,2,26,0.07692307692307693,0.7307692307692306
PPE,SERVICES,CORP,20,2,26,0.07692307692307693,0.8076923076923075
PPE,SERVICES,CORP,24,1,26,0.038461538461538464,0.8461538461538459
PPE,SERVICES,CORP,29,1,26,0.038461538461538464,0.8846153846153844
PPE,SERVICES,CORP,30,1,26,0.038461538461538464,0.9230769230769228
PPE,SERVICES,CORP,33,1,26,0.038461538461538464,0.9615384615384612
PPE,SERVICES,CORP,34,1,26,0.038461538461538464,0.9999999999999997
PPE,SERVICES,SMB,1,3,14,0.21428571428571427,0.21428571428571427
PPE,SERVICES,SMB,2,1,14,0.07142857142857142,0.2857142857142857
PPE,SERVICES,SMB,6,1,14,0.07142857142857142,0.3571428571428571
PPE,SERVICES,SMB,7,1,14,0.07142857142857142,0.4285714285714285
PPE,SERVICES,SMB,9,2,14,0.14285714285714285,0.5714285714285714
PPE,SERVICES,SMB,11,1,14,0.07142857142857142,0.6428571428571428
PPE,SERVICES,SMB,19,1,14,0.07142857142857142,0.7142857142857142
PPE,SERVICES,SMB,25,1,14,0.07142857142857142,0.7857142857142856
PPE,SERVICES,SMB,27,1,14,0.07142857142857142,0.857142857142857
PPE,SERVICES,SMB,28,1,14,0.07142857142857142,0.9285714285714284
PPE,SERVICES,SMB,33,1,14,0.07142857142857142,0.9999999999999998
PPE,WORKPLACE SAFETY EQUIPMENT,CORP,1,2569,3796,0.6767650158061117,0.6767650158061117
PPE,WORKPLACE SAFETY EQUIPMENT,CORP,2,773,3796,0.20363540569020022,0.8804004214963119
PPE,WORKPLACE SAFETY EQUIPMENT,CORP,3,215,3796,0.05663856691253952,0.9370389884088515
PPE,WORKPLACE SAFETY EQUIPMENT,CORP,4,99,3796,0.026080084299262382,0.9631190727081138
PPE,WORKPLACE SAFETY EQUIPMENT,CORP,5,61,3796,0.0160695468914647,0.9791886195995785
PPE,WORKPLACE SAFETY EQUIPMENT,CORP,6,30,3796,0.007903055848261328,0.9870916754478398
PPE,WORKPLACE SAFETY EQUIPMENT,CORP,7,20,3796,0.005268703898840885,0.9923603793466808
PPE,WORKPLACE SAFETY EQUIPMENT,CORP,8,10,3796,0.0026343519494204425,0.9949947312961012
PPE,WORKPLACE SAFETY EQUIPMENT,CORP,9,9,3796,0.0023709167544783984,0.9973656480505796
PPE,WORKPLACE SAFETY EQUIPMENT,CORP,10,3,3796,0.0007903055848261328,0.9981559536354058
PPE,WORKPLACE SAFETY EQUIPMENT,CORP,11,4,3796,0.001053740779768177,0.9992096944151739
PPE,WORKPLACE SAFETY EQUIPMENT,CORP,12,1,3796,0.00026343519494204424,0.999473129610116
PPE,WORKPLACE SAFETY EQUIPMENT,CORP,16,1,3796,0.00026343519494204424,0.9997365648050581
PPE,WORKPLACE SAFETY EQUIPMENT,CORP,17,1,3796,0.00026343519494204424,1.0000000000000002
PPE,WORKPLACE SAFETY EQUIPMENT,SMB,1,3422,4989,0.685908999799559,0.685908999799559
PPE,WORKPLACE SAFETY EQUIPMENT,SMB,2,916,4989,0.18360392864301464,0.8695129284425737
PPE,WORKPLACE SAFETY EQUIPMENT,SMB,3,311,4989,0.06233714171176589,0.9318500701543395
PPE,WORKPLACE SAFETY EQUIPMENT,SMB,4,151,4989,0.030266586490278614,0.9621166566446181
PPE,WORKPLACE SAFETY EQUIPMENT,SMB,5,78,4989,0.015634395670475046,0.9777510523150932
PPE,WORKPLACE SAFETY EQUIPMENT,SMB,6,40,4989,0.008017638805371818,0.9857686911204651
PPE,WORKPLACE SAFETY EQUIPMENT,SMB,7,22,4989,0.0044097013429545,0.9901783924634195
PPE,WORKPLACE SAFETY EQUIPMENT,SMB,8,10,4989,0.0020044097013429546,0.9921828021647625
PPE,WORKPLACE SAFETY EQUIPMENT,SMB,9,7,4989,0.0014030867909400682,0.9935858889557025
PPE,WORKPLACE SAFETY EQUIPMENT,SMB,10,5,4989,0.0010022048506714773,0.994588093806374
PPE,WORKPLACE SAFETY EQUIPMENT,SMB,11,8,4989,0.0016035277610743637,0.9961916215674484
PPE,WORKPLACE SAFETY EQUIPMENT,SMB,12,7,4989,0.0014030867909400682,0.9975947083583885
PPE,WORKPLACE SAFETY EQUIPMENT,SMB,14,2,4989,0.0004008819402685909,0.997995590298657
PPE,WORKPLACE SAFETY EQUIPMENT,SMB,15,2,4989,0.0004008819402685909,0.9983964722389256
PPE,WORKPLACE SAFETY EQUIPMENT,SMB,17,1,4989,0.00020044097013429546,0.9985969132090599
PPE,WORKPLACE SAFETY EQUIPMENT,SMB,18,2,4989,0.0004008819402685909,0.9989977951493284
PPE,WORKPLACE SAFETY EQUIPMENT,SMB,19,1,4989,0.00020044097013429546,0.9991982361194627
PPE,WORKPLACE SAFETY EQUIPMENT,SMB,20,1,4989,0.00020044097013429546,0.999398677089597
PPE,WORKPLACE SAFETY EQUIPMENT,SMB,23,2,4989,0.0004008819402685909,0.9997995590298655
PPE,WORKPLACE SAFETY EQUIPMENT,SMB,32,1,4989,0.00020044097013429546,0.9999999999999998
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,1,1542,3037,0.5077378992426737,0.5077378992426737
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,2,618,3037,0.20349028646690814,0.7112281857095818
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,3,269,3037,0.08857425090549885,0.7998024366150807
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,4,198,3037,0.06519591702337833,0.864998353638459
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,5,118,3037,0.038854132367467896,0.9038524860059269
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,6,49,3037,0.016134343101745142,0.919986829107672
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,7,64,3037,0.02107342772472835,0.9410602568324004
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,8,49,3037,0.016134343101745142,0.9571945999341455
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,9,31,3037,0.010207441554165295,0.9674020414883108
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,10,18,3037,0.005926901547579849,0.9733289430358906
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,11,14,3037,0.004609812314784327,0.9779387553506749
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,12,7,3037,0.0023049061573921633,0.9802436615080671
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,13,7,3037,0.0023049061573921633,0.9825485676654593
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,14,9,3037,0.0029634507737899243,0.9855120184392492
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,15,7,3037,0.0023049061573921633,0.9878169245966414
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,16,6,3037,0.001975633849193283,0.9897925584458347
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,17,3,3037,0.0009878169245966415,0.9907803753704313
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,18,4,3037,0.0013170892327955218,0.9920974646032268
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,19,4,3037,0.0013170892327955218,0.9934145538360223
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,20,1,3037,0.00032927230819888045,0.9937438261442212
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,21,2,3037,0.0006585446163977609,0.994402370760619
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,22,1,3037,0.00032927230819888045,0.9947316430688179
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,23,2,3037,0.0006585446163977609,0.9953901876852157
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,24,1,3037,0.00032927230819888045,0.9957194599934146
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,26,2,3037,0.0006585446163977609,0.9963780046098124
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,28,2,3037,0.0006585446163977609,0.9970365492262102
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,29,2,3037,0.0006585446163977609,0.997695093842608
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,31,2,3037,0.0006585446163977609,0.9983536384590058
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,32,1,3037,0.00032927230819888045,0.9986829107672047
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,33,2,3037,0.0006585446163977609,0.9993414553836025
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,35,1,3037,0.00032927230819888045,0.9996707276918014
PPE,WORKWEAR & PROTECTIVE CLOTHING,CORP,37,1,3037,0.00032927230819888045,1.0000000000000002
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,1,3508,8133,0.43132915283413253,0.43132915283413253
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,2,1567,8133,0.19267183081273823,0.6240009836468707
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,3,809,8133,0.0994712898069593,0.72347227345383
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,4,548,8133,0.06737981064797738,0.7908520841018074
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,5,378,8133,0.04647731464404279,0.8373293987458502
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,6,263,8133,0.032337390876675275,0.8696667896225255
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,7,224,8133,0.027542112381654986,0.8972089020041805
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,8,128,8133,0.015738349932374277,0.9129472519365548
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,9,142,8133,0.017459731956227714,0.9304069838927825
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,10,84,8133,0.010328292143120619,0.9407352760359031
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,11,62,8133,0.0076232632484937906,0.948358539284397
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,12,66,8133,0.008115086683880487,0.9564736259682775
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,13,59,8133,0.007254395671953769,0.9637280216402312
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,14,54,8133,0.0066396163777203985,0.9703676380179516
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,15,43,8133,0.005287101930406984,0.9756547399483585
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,16,41,8133,0.005041190212713636,0.9806959301610721
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,17,32,8133,0.003934587483093569,0.9846305176441658
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,18,20,8133,0.0024591171769334807,0.9870896348210992
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,19,16,8133,0.0019672937415467846,0.989056928562646
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,20,21,8133,0.0025820730357801547,0.9916390015984262
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,21,12,8133,0.0014754703061600886,0.9931144719045863
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,22,14,8133,0.0017213820238534366,0.9948358539284398
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,23,14,8133,0.0017213820238534366,0.9965572359522932
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,24,7,8133,0.0008606910119267183,0.9974179269642199
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,25,4,8133,0.0004918234353866962,0.9979097503996066
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,26,6,8133,0.0007377351530800443,0.9986474855526867
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,27,5,8133,0.0006147792942333702,0.99926226484692
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,28,2,8133,0.0002459117176933481,0.9995081765646134
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,30,1,8133,0.00012295585884667404,0.9996311324234601
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,31,1,8133,0.00012295585884667404,0.9997540882823068
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,32,1,8133,0.00012295585884667404,0.9998770441411535
PPE,WORKWEAR & PROTECTIVE CLOTHING,SMB,33,1,8133,0.00012295585884667404,1.0000000000000002
